"continent","start_point","random","end_point","diversity"
"Europe",2023,91,2024,1.27353909609226
"North America",2023,91,2024,1.58027283664243
"Asia",2023.1,91,2024.1,1.36233755294249
"Africa",2023.1,91,2024.1,1.36445587392277
"Europe",2023.1,91,2024.1,1.30347492079198
"North America",2023.1,91,2024.1,1.6684881452555
"Asia",2023.2,91,2024.2,1.33408833256996
"Africa",2023.2,91,2024.2,1.05024939004878
"Europe",2023.2,91,2024.2,1.33995006641334
"North America",2023.2,91,2024.2,1.63249186772046
"Asia",2023.3,91,2024.3,1.33913466831426
"Africa",2023.3,91,2024.3,1
"Europe",2023.3,91,2024.3,1.329742922146
"North America",2023.3,91,2024.3,1.61157856301503
"Asia",2023.4,91,2024.4,1.3529630119876
"Africa",2023.4,91,2024.4,1
"Europe",2023.4,91,2024.4,1.37950922621354
"North America",2023.4,91,2024.4,1.56579330307433
"Asia",2023.5,91,2024.5,1.3529630119876
"Africa",2023.5,91,2024.5,1
"Europe",2023.5,91,2024.5,1.40188698368354
"North America",2023.5,91,2024.5,1.56460325974457
"Asia",2020,92,2021,1.43142586057789
"Africa",2020,92,2021,1.2520170918203
"Europe",2020,92,2021,1.2997375743362
"North America",2020,92,2021,NA
"Asia",2020.1,92,2021.1,1.49210721922673
"Africa",2020.1,92,2021.1,1.37116108593958
"Europe",2020.1,92,2021.1,1.19287108831779
"North America",2020.1,92,2021.1,NA
"Asia",2020.2,92,2021.2,1.57820129972745
"Africa",2020.2,92,2021.2,1.35668170705812
"Europe",2020.2,92,2021.2,1.22435262495871
"North America",2020.2,92,2021.2,NA
"Asia",2020.3,92,2021.3,1.56361506950501
"Africa",2020.3,92,2021.3,1.3084779643049
"Europe",2020.3,92,2021.3,1.18259882810343
"North America",2020.3,92,2021.3,NA
"Asia",2020.4,92,2021.4,1.54277341917776
"Africa",2020.4,92,2021.4,1.20932945943029
"Europe",2020.4,92,2021.4,1.1906709644263
"North America",2020.4,92,2021.4,NA
"Asia",2020.5,92,2021.5,1.52070993805199
"Africa",2020.5,92,2021.5,1.09825253178767
"Europe",2020.5,92,2021.5,1.13768055844631
"North America",2020.5,92,2021.5,NA
"Asia",2020.6,92,2021.6,1.52070993805199
"Africa",2020.6,92,2021.6,1.16293569023376
"Europe",2020.6,92,2021.6,1.13768055844631
"North America",2020.6,92,2021.6,NA
"Asia",2020.7,92,2021.7,1.520709938052
"Africa",2020.7,92,2021.7,1.16651342371073
"Europe",2020.7,92,2021.7,1.14362688054882
"North America",2020.7,92,2021.7,NA
"Asia",2020.8,92,2021.8,1.51055781842276
"Africa",2020.8,92,2021.8,1.26049796114376
"Europe",2020.8,92,2021.8,1.15829344356019
"North America",2020.8,92,2021.8,NA
"Asia",2020.9,92,2021.9,1.63336653703108
"Africa",2020.9,92,2021.9,1.23015874198639
"Europe",2020.9,92,2021.9,1.25899044549365
"North America",2020.9,92,2021.9,NA
"Asia",2021,92,2022,1.4252504171558
"Africa",2021,92,2022,1.20662857688908
"Europe",2021,92,2022,1.37801898915628
"North America",2021,92,2022,NA
"Asia",2021.1,92,2022.1,1.51711055663066
"Africa",2021.1,92,2022.1,1.16626217610956
"Europe",2021.1,92,2022.1,1.42656039609127
"North America",2021.1,92,2022.1,1
"Asia",2021.2,92,2022.2,1.6702086321114
"Africa",2021.2,92,2022.2,1.15243880831908
"Europe",2021.2,92,2022.2,1.36721301335613
"North America",2021.2,92,2022.2,1.24451357766336
"Asia",2021.3,92,2022.3,1.54832607853244
"Africa",2021.3,92,2022.3,1.17986713209726
"Europe",2021.3,92,2022.3,1.33406924827082
"North America",2021.3,92,2022.3,1.4874252948473
"Asia",2021.4,92,2022.4,1.63542707789722
"Africa",2021.4,92,2022.4,1.20532847113908
"Europe",2021.4,92,2022.4,1.32599408267507
"North America",2021.4,92,2022.4,1.537264603103
"Asia",2021.5,92,2022.5,1.62242409916153
"Africa",2021.5,92,2022.5,1.22313317614227
"Europe",2021.5,92,2022.5,1.36216408355029
"North America",2021.5,92,2022.5,1.48603256421897
"Asia",2021.6,92,2022.6,1.60962937088439
"Africa",2021.6,92,2022.6,1.15476115804918
"Europe",2021.6,92,2022.6,1.36163755841071
"North America",2021.6,92,2022.6,1.48630900638707
"Asia",2021.7,92,2022.7,1.58265277813373
"Africa",2021.7,92,2022.7,1.13778660599298
"Europe",2021.7,92,2022.7,1.36944336083704
"North America",2021.7,92,2022.7,1.52557152164731
"Asia",2021.8,92,2022.8,1.52967719862566
"Africa",2021.8,92,2022.8,1.15109535020711
"Europe",2021.8,92,2022.8,1.37136588757174
"North America",2021.8,92,2022.8,1.53474123550462
"Asia",2021.9,92,2022.9,1.59591992366198
"Africa",2021.9,92,2022.9,1.10729787397223
"Europe",2021.9,92,2022.9,1.14064804902699
"North America",2021.9,92,2022.9,1.34470720955281
"Asia",2022,92,2023,1.32819984112881
"Africa",2022,92,2023,1.09423665319964
"Europe",2022,92,2023,1.15354673790439
"North America",2022,92,2023,1.38108611579877
"Asia",2022.1,92,2023.1,1.32924809076361
"Africa",2022.1,92,2023.1,1.16450484320052
"Europe",2022.1,92,2023.1,1.09533328508609
"North America",2022.1,92,2023.1,1.40262951899756
"Asia",2022.2,92,2023.2,1.3508651039825
"Africa",2022.2,92,2023.2,1.19164988626183
"Europe",2022.2,92,2023.2,1.12427126383207
"North America",2022.2,92,2023.2,1.46017267199145
"Asia",2022.3,92,2023.3,1.41477823878009
"Africa",2022.3,92,2023.3,1.24825212897381
"Europe",2022.3,92,2023.3,1.16092696593715
"North America",2022.3,92,2023.3,1.44836435851474
"Asia",2022.4,92,2023.4,1.41225236774757
"Africa",2022.4,92,2023.4,1.24749279707375
"Europe",2022.4,92,2023.4,1.28726856826783
"North America",2022.4,92,2023.4,1.43746810179364
"Asia",2022.5,92,2023.5,1.41941933287463
"Africa",2022.5,92,2023.5,1.25135838141764
"Europe",2022.5,92,2023.5,1.31743580380448
"North America",2022.5,92,2023.5,1.43782195329501
"Asia",2022.6,92,2023.6,1.42462531113961
"Africa",2022.6,92,2023.6,1.255471751956
"Europe",2022.6,92,2023.6,1.32871775356801
"North America",2022.6,92,2023.6,1.43795312330174
"Asia",2022.7,92,2023.7,1.35319444810725
"Africa",2022.7,92,2023.7,1.22909057385338
"Europe",2022.7,92,2023.7,1.32941773387833
"North America",2022.7,92,2023.7,1.46619296475536
"Asia",2022.8,92,2023.8,1.34792388160832
"Africa",2022.8,92,2023.8,1.31604896679814
"Europe",2022.8,92,2023.8,1.32408567546746
"North America",2022.8,92,2023.8,1.44931747902599
"Asia",2022.9,92,2023.9,1.46871147944862
"Africa",2022.9,92,2023.9,1.12837720386325
"Europe",2022.9,92,2023.9,1.20877530769081
"North America",2022.9,92,2023.9,1.36558795326468
"Asia",2023,92,2024,1.34007481005122
"Africa",2023,92,2024,1.1506521918507
"Europe",2023,92,2024,1.22493184655592
"North America",2023,92,2024,1.3689516595816
"Asia",2023.1,92,2024.1,1.24855772391591
"Africa",2023.1,92,2024.1,1.24951856552259
"Europe",2023.1,92,2024.1,1.22931407721278
"North America",2023.1,92,2024.1,1.41179594196933
"Asia",2023.2,92,2024.2,1.27101596231724
"Africa",2023.2,92,2024.2,1.09830356081814
"Europe",2023.2,92,2024.2,1.32177252191193
"North America",2023.2,92,2024.2,1.52210403765353
"Asia",2023.3,92,2024.3,1.13763488017606
"Africa",2023.3,92,2024.3,1
"Europe",2023.3,92,2024.3,1.35004574345935
"North America",2023.3,92,2024.3,1.43377469605904
"Asia",2023.4,92,2024.4,1.26617135635691
"Africa",2023.4,92,2024.4,1
"Europe",2023.4,92,2024.4,1.39151920606775
"North America",2023.4,92,2024.4,1.3753296809981
"Asia",2023.5,92,2024.5,1.25267184507205
"Africa",2023.5,92,2024.5,1
"Europe",2023.5,92,2024.5,1.40398919444368
"North America",2023.5,92,2024.5,1.3753296809981
"Asia",2020,93,2021,1.45347861873991
"Africa",2020,93,2021,1.01534015786727
"Europe",2020,93,2021,1.32386206313861
"North America",2020,93,2021,NA
"Asia",2020.1,93,2021.1,1.42026500837336
"Africa",2020.1,93,2021.1,1.13044554335235
"Europe",2020.1,93,2021.1,1.25929075369467
"North America",2020.1,93,2021.1,NA
"Asia",2020.2,93,2021.2,1.5012740717841
"Africa",2020.2,93,2021.2,1.4858069238509
"Europe",2020.2,93,2021.2,1.30511458755149
"North America",2020.2,93,2021.2,NA
"Asia",2020.3,93,2021.3,1.5103972208634
"Africa",2020.3,93,2021.3,1.39511659540315
"Europe",2020.3,93,2021.3,1.29350643875392
"North America",2020.3,93,2021.3,NA
"Asia",2020.4,93,2021.4,1.5103972208634
"Africa",2020.4,93,2021.4,1.2673661562399
"Europe",2020.4,93,2021.4,1.28898933653041
"North America",2020.4,93,2021.4,NA
"Asia",2020.5,93,2021.5,1.54942055098108
"Africa",2020.5,93,2021.5,1.17789155541498
"Europe",2020.5,93,2021.5,1.1874733436248
"North America",2020.5,93,2021.5,NA
"Asia",2020.6,93,2021.6,1.54942055098108
"Africa",2020.6,93,2021.6,1.24210693808054
"Europe",2020.6,93,2021.6,1.19024762380127
"North America",2020.6,93,2021.6,NA
"Asia",2020.7,93,2021.7,1.54942055098108
"Africa",2020.7,93,2021.7,1.23979617004414
"Europe",2020.7,93,2021.7,1.20204881672357
"North America",2020.7,93,2021.7,NA
"Asia",2020.8,93,2021.8,1.32703391841852
"Africa",2020.8,93,2021.8,1.26886967242767
"Europe",2020.8,93,2021.8,1.26983691756256
"North America",2020.8,93,2021.8,NA
"Asia",2020.9,93,2021.9,1.48689466644877
"Africa",2020.9,93,2021.9,1.25417435194225
"Europe",2020.9,93,2021.9,1.44328732608386
"North America",2020.9,93,2021.9,1
"Asia",2021,93,2022,1.48521473993353
"Africa",2021,93,2022,1.17423374977181
"Europe",2021,93,2022,1.34953826753835
"North America",2021,93,2022,1
"Asia",2021.1,93,2022.1,1.42128147669856
"Africa",2021.1,93,2022.1,1.1939295120159
"Europe",2021.1,93,2022.1,1.40018548697812
"North America",2021.1,93,2022.1,1
"Asia",2021.2,93,2022.2,1.55699509339103
"Africa",2021.2,93,2022.2,1.05369949453511
"Europe",2021.2,93,2022.2,1.33788146870668
"North America",2021.2,93,2022.2,1.38664634397712
"Asia",2021.3,93,2022.3,1.67467615498816
"Africa",2021.3,93,2022.3,1.19164478408896
"Europe",2021.3,93,2022.3,1.31237094760495
"North America",2021.3,93,2022.3,1.53321383678076
"Asia",2021.4,93,2022.4,1.67467615498816
"Africa",2021.4,93,2022.4,1.21543133005887
"Europe",2021.4,93,2022.4,1.30733877113697
"North America",2021.4,93,2022.4,1.52994490070621
"Asia",2021.5,93,2022.5,1.65478867944396
"Africa",2021.5,93,2022.5,1.23488507004651
"Europe",2021.5,93,2022.5,1.33700511640041
"North America",2021.5,93,2022.5,1.47881383351985
"Asia",2021.6,93,2022.6,1.68020976364461
"Africa",2021.6,93,2022.6,1.16650505599239
"Europe",2021.6,93,2022.6,1.3376189442183
"North America",2021.6,93,2022.6,1.48025612118531
"Asia",2021.7,93,2022.7,1.68020976364461
"Africa",2021.7,93,2022.7,1.15280538843567
"Europe",2021.7,93,2022.7,1.33311075774482
"North America",2021.7,93,2022.7,1.4783561682555
"Asia",2021.8,93,2022.8,1.59076645000039
"Africa",2021.8,93,2022.8,1.16747053226675
"Europe",2021.8,93,2022.8,1.34340550890928
"North America",2021.8,93,2022.8,1.53769370791298
"Asia",2021.9,93,2022.9,1.67385747407691
"Africa",2021.9,93,2022.9,1.16801838322095
"Europe",2021.9,93,2022.9,1.34031184873761
"North America",2021.9,93,2022.9,1.51312898573113
"Asia",2022,93,2023,1.37089980056058
"Africa",2022,93,2023,1.0718616092159
"Europe",2022,93,2023,1.12778225584529
"North America",2022,93,2023,1.33470514658412
"Asia",2022.1,93,2023.1,1.40092413788844
"Africa",2022.1,93,2023.1,1.26688965929119
"Europe",2022.1,93,2023.1,1.12286112912242
"North America",2022.1,93,2023.1,1.31059055902767
"Asia",2022.2,93,2023.2,1.37167228643682
"Africa",2022.2,93,2023.2,1.30297069121039
"Europe",2022.2,93,2023.2,1.18174812468143
"North America",2022.2,93,2023.2,1.36537278723762
"Asia",2022.3,93,2023.3,1.56598957720862
"Africa",2022.3,93,2023.3,1.3245308759012
"Europe",2022.3,93,2023.3,1.168432021485
"North America",2022.3,93,2023.3,1.35378733269175
"Asia",2022.4,93,2023.4,1.56598957720862
"Africa",2022.4,93,2023.4,1.32768206383979
"Europe",2022.4,93,2023.4,1.2055014816958
"North America",2022.4,93,2023.4,1.30015345177261
"Asia",2022.5,93,2023.5,1.55635142023364
"Africa",2022.5,93,2023.5,1.33346353183549
"Europe",2022.5,93,2023.5,1.22685752167831
"North America",2022.5,93,2023.5,1.30898423619369
"Asia",2022.6,93,2023.6,1.29889384322732
"Africa",2022.6,93,2023.6,1.18646203545037
"Europe",2022.6,93,2023.6,1.21849509980856
"North America",2022.6,93,2023.6,1.2898504148054
"Asia",2022.7,93,2023.7,1.30676442332433
"Africa",2022.7,93,2023.7,1.18646203545037
"Europe",2022.7,93,2023.7,1.23358611030869
"North America",2022.7,93,2023.7,1.2669062770685
"Asia",2022.8,93,2023.8,1.2423755952059
"Africa",2022.8,93,2023.8,1.37725090153703
"Europe",2022.8,93,2023.8,1.38013671967755
"North America",2022.8,93,2023.8,1.44374596466832
"Asia",2022.9,93,2023.9,1.33388396842271
"Africa",2022.9,93,2023.9,1.41641118226694
"Europe",2022.9,93,2023.9,1.43568654958569
"North America",2022.9,93,2023.9,1.29798801284781
"Asia",2023,93,2024,1.32644262294096
"Africa",2023,93,2024,1.38693373085856
"Europe",2023,93,2024,1.37609418306952
"North America",2023,93,2024,1.42191052519663
"Asia",2023.1,93,2024.1,1.32092629394759
"Africa",2023.1,93,2024.1,1.44098111955863
"Europe",2023.1,93,2024.1,1.37507696266915
"North America",2023.1,93,2024.1,1.40466980085126
"Asia",2023.2,93,2024.2,1.27558726015868
"Africa",2023.2,93,2024.2,1.08822213112706
"Europe",2023.2,93,2024.2,1.43027800461095
"North America",2023.2,93,2024.2,1.30475294995387
"Asia",2023.3,93,2024.3,1.23167646311524
"Africa",2023.3,93,2024.3,1
"Europe",2023.3,93,2024.3,1.35589654368306
"North America",2023.3,93,2024.3,1.28295975856767
"Asia",2023.4,93,2024.4,1.23167646311524
"Africa",2023.4,93,2024.4,1
"Europe",2023.4,93,2024.4,1.38659351294058
"North America",2023.4,93,2024.4,1.26390163275874
"Asia",2023.5,93,2024.5,1.20575408442868
"Africa",2023.5,93,2024.5,1
"Europe",2023.5,93,2024.5,1.48173821553164
"North America",2023.5,93,2024.5,1.26390163275875
"Asia",2020,94,2021,1.54369573651448
"Africa",2020,94,2021,1.01806054656736
"Europe",2020,94,2021,1.4227381884785
"North America",2020,94,2021,NA
"Asia",2020.1,94,2021.1,1.20024433606643
"Africa",2020.1,94,2021.1,1.13542518264668
"Europe",2020.1,94,2021.1,1.15230727909035
"North America",2020.1,94,2021.1,NA
"Asia",2020.2,94,2021.2,1.56030596822
"Africa",2020.2,94,2021.2,1.43431343350684
"Europe",2020.2,94,2021.2,1.27576109733413
"North America",2020.2,94,2021.2,NA
"Asia",2020.3,94,2021.3,1.68566546557784
"Africa",2020.3,94,2021.3,1.39194824207599
"Europe",2020.3,94,2021.3,1.30997316988235
"North America",2020.3,94,2021.3,NA
"Asia",2020.4,94,2021.4,1.68061915159527
"Africa",2020.4,94,2021.4,1.26523705292527
"Europe",2020.4,94,2021.4,1.29629103438956
"North America",2020.4,94,2021.4,NA
"Asia",2020.5,94,2021.5,1.58788602339313
"Africa",2020.5,94,2021.5,1.09985266793698
"Europe",2020.5,94,2021.5,1.17522469498677
"North America",2020.5,94,2021.5,NA
"Asia",2020.6,94,2021.6,1.58788602339314
"Africa",2020.6,94,2021.6,1.16565540357709
"Europe",2020.6,94,2021.6,1.17522469498677
"North America",2020.6,94,2021.6,NA
"Asia",2020.7,94,2021.7,1.58788602339314
"Africa",2020.7,94,2021.7,1.16929246038287
"Europe",2020.7,94,2021.7,1.19472646092626
"North America",2020.7,94,2021.7,NA
"Asia",2020.8,94,2021.8,1.45725045285599
"Africa",2020.8,94,2021.8,1.26700997330296
"Europe",2020.8,94,2021.8,1.30450615283048
"North America",2020.8,94,2021.8,NA
"Asia",2020.9,94,2021.9,1.52394863175343
"Africa",2020.9,94,2021.9,1.2619695908026
"Europe",2020.9,94,2021.9,1.50129546122196
"North America",2020.9,94,2021.9,NA
"Asia",2021,94,2022,1.63834167714135
"Africa",2021,94,2022,1.20956401319684
"Europe",2021,94,2022,1.42443918564648
"North America",2021,94,2022,1
"Asia",2021.1,94,2022.1,1.70499814116872
"Africa",2021.1,94,2022.1,1.10374126164793
"Europe",2021.1,94,2022.1,1.39332167086609
"North America",2021.1,94,2022.1,1.19643209119132
"Asia",2021.2,94,2022.2,1.68053428660926
"Africa",2021.2,94,2022.2,1.18125750874637
"Europe",2021.2,94,2022.2,1.38288222552906
"North America",2021.2,94,2022.2,1.39141589436492
"Asia",2021.3,94,2022.3,1.50107519176845
"Africa",2021.3,94,2022.3,1.18110983740293
"Europe",2021.3,94,2022.3,1.38773426240192
"North America",2021.3,94,2022.3,1.48491573874028
"Asia",2021.4,94,2022.4,1.55194002642953
"Africa",2021.4,94,2022.4,1.20446135848634
"Europe",2021.4,94,2022.4,1.3739022317417
"North America",2021.4,94,2022.4,1.47869936699842
"Asia",2021.5,94,2022.5,1.58742352717526
"Africa",2021.5,94,2022.5,1.22427724071608
"Europe",2021.5,94,2022.5,1.38745998194923
"North America",2021.5,94,2022.5,1.47225034543031
"Asia",2021.6,94,2022.6,1.56676638539814
"Africa",2021.6,94,2022.6,1.16531522841726
"Europe",2021.6,94,2022.6,1.38574202496427
"North America",2021.6,94,2022.6,1.49043322894672
"Asia",2021.7,94,2022.7,1.59102350783544
"Africa",2021.7,94,2022.7,1.15337696801595
"Europe",2021.7,94,2022.7,1.38230777959071
"North America",2021.7,94,2022.7,1.51084000749705
"Asia",2021.8,94,2022.8,1.28493800911365
"Africa",2021.8,94,2022.8,1.15870798813349
"Europe",2021.8,94,2022.8,1.35525072447756
"North America",2021.8,94,2022.8,1.62944985473377
"Asia",2021.9,94,2022.9,1.44949415982578
"Africa",2021.9,94,2022.9,1.11893122570976
"Europe",2021.9,94,2022.9,1.14302717298704
"North America",2021.9,94,2022.9,1.34329787135675
"Asia",2022,94,2023,1.36991175138433
"Africa",2022,94,2023,1.06216142961634
"Europe",2022,94,2023,1.16006966108907
"North America",2022,94,2023,1.376506898227
"Asia",2022.1,94,2023.1,1.44063388094438
"Africa",2022.1,94,2023.1,1.09643067603784
"Europe",2022.1,94,2023.1,1.15496442670455
"North America",2022.1,94,2023.1,1.38126039871922
"Asia",2022.2,94,2023.2,1.48892310210019
"Africa",2022.2,94,2023.2,1.33317928033887
"Europe",2022.2,94,2023.2,1.3548648908692
"North America",2022.2,94,2023.2,1.32438137302413
"Asia",2022.3,94,2023.3,1.48076253494482
"Africa",2022.3,94,2023.3,1.4881135126233
"Europe",2022.3,94,2023.3,1.44001740642348
"North America",2022.3,94,2023.3,1.33411162344082
"Asia",2022.4,94,2023.4,1.45086771407986
"Africa",2022.4,94,2023.4,1.44671091858959
"Europe",2022.4,94,2023.4,1.42879543412825
"North America",2022.4,94,2023.4,1.31011246594996
"Asia",2022.5,94,2023.5,1.45440106709407
"Africa",2022.5,94,2023.5,1.45488551233379
"Europe",2022.5,94,2023.5,1.45084331508234
"North America",2022.5,94,2023.5,1.31660549781222
"Asia",2022.6,94,2023.6,1.45892349944918
"Africa",2022.6,94,2023.6,1.46397280024873
"Europe",2022.6,94,2023.6,1.46425803520899
"North America",2022.6,94,2023.6,1.31958380870395
"Asia",2022.7,94,2023.7,1.47437872214596
"Africa",2022.7,94,2023.7,1.46397280024873
"Europe",2022.7,94,2023.7,1.46362757687666
"North America",2022.7,94,2023.7,1.33160767977405
"Asia",2022.8,94,2023.8,1.43036754017157
"Africa",2022.8,94,2023.8,1.46685136890272
"Europe",2022.8,94,2023.8,1.45593073022611
"North America",2022.8,94,2023.8,1.34833343521038
"Asia",2022.9,94,2023.9,1.44304873392103
"Africa",2022.9,94,2023.9,1.45445313088133
"Europe",2022.9,94,2023.9,1.42438197597052
"North America",2022.9,94,2023.9,1.35306931027106
"Asia",2023,94,2024,1.2395269686929
"Africa",2023,94,2024,1.45193174700828
"Europe",2023,94,2024,1.43510562180408
"North America",2023,94,2024,1.40268673206459
"Asia",2023.1,94,2024.1,1.26488789358117
"Africa",2023.1,94,2024.1,1.47752106913414
"Europe",2023.1,94,2024.1,1.42202074056502
"North America",2023.1,94,2024.1,1.38919519511984
"Asia",2023.2,94,2024.2,1.27834707026939
"Africa",2023.2,94,2024.2,1.04287644311296
"Europe",2023.2,94,2024.2,1.35183467658529
"North America",2023.2,94,2024.2,1.2660175092601
"Asia",2023.3,94,2024.3,1.23550118313063
"Africa",2023.3,94,2024.3,1
"Europe",2023.3,94,2024.3,1.38480351523152
"North America",2023.3,94,2024.3,1.25896106782003
"Asia",2023.4,94,2024.4,1.26976440208619
"Africa",2023.4,94,2024.4,1
"Europe",2023.4,94,2024.4,1.40116017092132
"North America",2023.4,94,2024.4,1.29902085769039
"Asia",2023.5,94,2024.5,1.18111045643102
"Africa",2023.5,94,2024.5,1
"Europe",2023.5,94,2024.5,1.43537664497136
"North America",2023.5,94,2024.5,1.29902085769039
"Asia",2020,95,2021,1.26484770987828
"Africa",2020,95,2021,1.27873075535956
"Europe",2020,95,2021,1.15227136149501
"North America",2020,95,2021,NA
"Asia",2020.1,95,2021.1,1.4406653927154
"Africa",2020.1,95,2021.1,1.43542167342466
"Europe",2020.1,95,2021.1,1.29819560399624
"North America",2020.1,95,2021.1,NA
"Asia",2020.2,95,2021.2,1.38798566510991
"Africa",2020.2,95,2021.2,1.15977178991282
"Europe",2020.2,95,2021.2,1.2781550602806
"North America",2020.2,95,2021.2,NA
"Asia",2020.3,95,2021.3,1.37613610513484
"Africa",2020.3,95,2021.3,1.09593205993945
"Europe",2020.3,95,2021.3,1.2339741216648
"North America",2020.3,95,2021.3,NA
"Asia",2020.4,95,2021.4,1.54473590264613
"Africa",2020.4,95,2021.4,1.26523705292527
"Europe",2020.4,95,2021.4,1.3594412343458
"North America",2020.4,95,2021.4,NA
"Asia",2020.5,95,2021.5,1.52516471781637
"Africa",2020.5,95,2021.5,1.19891560179337
"Europe",2020.5,95,2021.5,1.34120130536901
"North America",2020.5,95,2021.5,NA
"Asia",2020.6,95,2021.6,1.52516471781637
"Africa",2020.6,95,2021.6,1.3371698006787
"Europe",2020.6,95,2021.6,1.35371297651565
"North America",2020.6,95,2021.6,NA
"Asia",2020.7,95,2021.7,1.52516471781637
"Africa",2020.7,95,2021.7,1.34284407614301
"Europe",2020.7,95,2021.7,1.35886684036971
"North America",2020.7,95,2021.7,NA
"Asia",2020.8,95,2021.8,1.5081048314327
"Africa",2020.8,95,2021.8,1.22455079590996
"Europe",2020.8,95,2021.8,1.19805969812001
"North America",2020.8,95,2021.8,NA
"Asia",2020.9,95,2021.9,1.48528858871447
"Africa",2020.9,95,2021.9,1.20077935319163
"Europe",2020.9,95,2021.9,1.47901054666434
"North America",2020.9,95,2021.9,NA
"Asia",2021,95,2022,1.51794131925658
"Africa",2021,95,2022,1.23377751744097
"Europe",2021,95,2022,1.43209773063103
"North America",2021,95,2022,1
"Asia",2021.1,95,2022.1,1.50358194556297
"Africa",2021.1,95,2022.1,1.07928323273254
"Europe",2021.1,95,2022.1,1.30747731515349
"North America",2021.1,95,2022.1,1.09588802447787
"Asia",2021.2,95,2022.2,1.63560638768086
"Africa",2021.2,95,2022.2,1.16148770873736
"Europe",2021.2,95,2022.2,1.36513518040318
"North America",2021.2,95,2022.2,1.34272607509338
"Asia",2021.3,95,2022.3,1.60409908278354
"Africa",2021.3,95,2022.3,1.18985372314699
"Europe",2021.3,95,2022.3,1.3668323262892
"North America",2021.3,95,2022.3,1.54108556856961
"Asia",2021.4,95,2022.4,1.51108548947998
"Africa",2021.4,95,2022.4,1.21733328958617
"Europe",2021.4,95,2022.4,1.34483722612602
"North America",2021.4,95,2022.4,1.50658166814753
"Asia",2021.5,95,2022.5,1.51108548947998
"Africa",2021.5,95,2022.5,1.23809058205042
"Europe",2021.5,95,2022.5,1.36873032333286
"North America",2021.5,95,2022.5,1.51081057360546
"Asia",2021.6,95,2022.6,1.4713640677103
"Africa",2021.6,95,2022.6,1.18038649854661
"Europe",2021.6,95,2022.6,1.37687742661428
"North America",2021.6,95,2022.6,1.51178527875096
"Asia",2021.7,95,2022.7,1.47042044609957
"Africa",2021.7,95,2022.7,1.16839479222394
"Europe",2021.7,95,2022.7,1.37176170190342
"North America",2021.7,95,2022.7,1.46846059839717
"Asia",2021.8,95,2022.8,1.44253102317666
"Africa",2021.8,95,2022.8,1.15826429518231
"Europe",2021.8,95,2022.8,1.38969993131214
"North America",2021.8,95,2022.8,1.48944838382171
"Asia",2021.9,95,2022.9,1.42629671897767
"Africa",2021.9,95,2022.9,1.16970077464689
"Europe",2021.9,95,2022.9,1.347888968635
"North America",2021.9,95,2022.9,1.34562547778685
"Asia",2022,95,2023,1.53354049496325
"Africa",2022,95,2023,1.17953897183338
"Europe",2022,95,2023,1.31562877547438
"North America",2022,95,2023,1.24757319111785
"Asia",2022.1,95,2023.1,1.32453270888559
"Africa",2022.1,95,2023.1,1.38889451942142
"Europe",2022.1,95,2023.1,1.28133833825463
"North America",2022.1,95,2023.1,1.34424793726485
"Asia",2022.2,95,2023.2,1.40796608879699
"Africa",2022.2,95,2023.2,1.3558054420799
"Europe",2022.2,95,2023.2,1.36800959280548
"North America",2022.2,95,2023.2,1.421888837818
"Asia",2022.3,95,2023.3,1.28333453171256
"Africa",2022.3,95,2023.3,1.44410785980206
"Europe",2022.3,95,2023.3,1.36807318363122
"North America",2022.3,95,2023.3,1.55143703902467
"Asia",2022.4,95,2023.4,1.2677228662693
"Africa",2022.4,95,2023.4,1.38726999943165
"Europe",2022.4,95,2023.4,1.31115450910783
"North America",2022.4,95,2023.4,1.53738546015986
"Asia",2022.5,95,2023.5,1.27894343967263
"Africa",2022.5,95,2023.5,1.39469931505062
"Europe",2022.5,95,2023.5,1.31426225030495
"North America",2022.5,95,2023.5,1.55461296868338
"Asia",2022.6,95,2023.6,1.2905123490941
"Africa",2022.6,95,2023.6,1.40347898260999
"Europe",2022.6,95,2023.6,1.32250341479073
"North America",2022.6,95,2023.6,1.52342726175715
"Asia",2022.7,95,2023.7,1.29482407435738
"Africa",2022.7,95,2023.7,1.40347898260999
"Europe",2022.7,95,2023.7,1.31304589439302
"North America",2022.7,95,2023.7,1.52016063946966
"Asia",2022.8,95,2023.8,1.30111096676118
"Africa",2022.8,95,2023.8,1.33734052922542
"Europe",2022.8,95,2023.8,1.31761023565372
"North America",2022.8,95,2023.8,1.34982972704942
"Asia",2022.9,95,2023.9,1.32382955633612
"Africa",2022.9,95,2023.9,1.38200139003976
"Europe",2022.9,95,2023.9,1.41901713394817
"North America",2022.9,95,2023.9,1.42069479135555
"Asia",2023,95,2024,1.34949001165498
"Africa",2023,95,2024,1.47342546145177
"Europe",2023,95,2024,1.29467437483668
"North America",2023,95,2024,1.36502016204911
"Asia",2023.1,95,2024.1,1.3503305002516
"Africa",2023.1,95,2024.1,1.3398467015883
"Europe",2023.1,95,2024.1,1.26160385012685
"North America",2023.1,95,2024.1,1.38592963299847
"Asia",2023.2,95,2024.2,1.38678285289661
"Africa",2023.2,95,2024.2,1.04695411873775
"Europe",2023.2,95,2024.2,1.30732576290501
"North America",2023.2,95,2024.2,1.38059822459593
"Asia",2023.3,95,2024.3,1.37577132969993
"Africa",2023.3,95,2024.3,1
