# BEAST v10.5.0
# Generated Thu Jan 29 15:27:36 GMT 2026 [seed=1769700455800]
# 2344b_global_n8_SRD06_HMC.xml
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	tmrca(H5N8_2019_R7_Africa)	age(H5N8_2019_R7_Africa)	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.nu	CP3.nu	CP1+2.mu	CP3.mu	branchRatesHMC.rate	branchRatesHMC.scale	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
9560000	-6693.615799536331	-123.05434857759067	-6570.56145095874	14.394835882662035	2007.7668079529544	87.76489695824708	3.1684162150220825	2018.9932276205943	5.636728578210818	5.7372290545436435	9.256935182843376	0.30823739431016833	0.17068494702201378	0.2620418977963051	0.2590357608715145	0.16553836327279847	2.252680336020004	0.3225476062344521	0.6774523937655577	0.48382140935167817	2.032357181296673	0.031116249343846252	11.64721777529629	0.007147063955946523	0.30935538120891287	-0.05264940139436451	-6570.56145095874	0.0	-254.23791814595742
9570000	-6701.500664314083	-113.10540111495592	-6588.395263199127	18.27919536789145	2003.882448467725	88.68771158112423	3.0854940219110683	2019.0761498137053	5.004974944093163	8.265746575238659	7.391620440237903	0.3148727415364712	0.16732676292483936	0.2480793729720084	0.2697211225666827	0.1614017518891052	1.7337498911320803	0.34048559835756387	0.6595144016424463	0.5107283975363458	1.978543204927339	0.031621787188228535	11.591569424255347	0.007168884024269439	0.31349642592178945	0.045667252016619315	-6588.395263199127	0.0	-243.46356405112073
9580000	-6705.866270563592	-129.74490136386214	-6576.121369199729	15.09009366645932	2007.071550169157	81.99973397428913	3.1061081343248613	2019.0555357012915	4.666324425893544	6.499715685643751	9.259033600715437	0.3165384290742495	0.18624219523845148	0.24363986871644325	0.25357950697085746	0.23276891092199697	2.503390683054471	0.2989715814331666	0.7010284185668434	0.4484573721497499	2.10308525570053	0.031213169230558765	10.218804714068922	0.008520708544866083	0.33552321912198385	-0.042321891408693205	-6576.121369199729	0.0	-243.94159949147246
9590000	-6683.568626491494	-118.89659516725347	-6564.67203132424	15.870720605524022	2006.2909232300924	82.51844564876498	3.029125019081389	2019.132518816535	4.684314126587436	7.475185456695518	7.947649801339354	0.30628318763338697	0.16798688017759603	0.2613004112895185	0.26442952089950017	0.30644436734667085	2.199670339788361	0.3388270614265224	0.6611729385734874	0.5082405921397837	1.983518815720462	0.03468156395945507	10.976559089094318	0.00778621688638077	0.3507286654906828	0.002411073952533025	-6564.67203132424	0.0	-238.6988055344555
9600000	-6672.705227691429	-123.62389846046418	-6549.081329230965	15.177296991442194	2006.984346844174	81.91836489792875	3.225068999700401	2018.936574835916	4.992344126023909	6.734396201511129	7.927267066912925	0.3050286483776289	0.17502939925072444	0.25784261400033864	0.26209933837130966	0.1878595315413491	4.264434965984233	0.3347657223798902	0.6652342776201192	0.5021485835698354	1.9957028328603577	0.031441028806725176	10.337114015129183	0.008043320972948256	0.34335264066412896	-0.029995133460911386	-6549.081329230965	0.0	-241.18622257168138
9610000	-6692.932881937068	-108.51100958860525	-6584.421872348462	17.825937991830795	2004.3357058437855	90.59281831970618	3.466509236779977	2018.6951345988364	4.284085968541761	7.598137970595684	9.56354170146162	0.31011252896939195	0.1853386496879998	0.24299329665918204	0.26155552468342796	0.14604882887175297	1.8218951169739537	0.3078490174853247	0.6921509825146845	0.46177352622798706	2.0764529475440536	0.02009255574008577	6.609353626172275	0.007007265084583797	0.26577638815345084	-0.12413452390978752	-6584.421872348462	0.0	-242.69885437075834
9620000	-6702.187908733715	-107.07960683316719	-6595.108301900547	16.34989587467871	2005.8117479609377	85.77396151423336	3.264374624791399	2018.897269210825	5.533152337244209	6.153430015217281	8.556096232368747	0.31277560549438255	0.1685132441519801	0.2559820776369464	0.2627290727166927	0.2565487689833064	2.402019280517093	0.32048669332971225	0.6795133066702972	0.48073003999456837	2.0385399200108916	0.01595041876568396	4.845581842737204	0.007085497901790222	0.23844680975350502	0.049312872203994614	-6595.108301900547	0.0	-246.11965861240523
9630000	-6714.860259367085	-130.8021709784012	-6584.058088388683	16.208020966916482	2005.9536228686998	90.91192164534343	3.409538359016494	2018.7521054765998	4.635924668113689	5.548924780742066	7.118878695267211	0.3076457172093835	0.1801939389131183	0.2525021469852394	0.2596581968922606	0.21502990809843664	1.4510418182004785	0.35803076309787046	0.6419692369021388	0.5370461446468057	1.9259077107064164	0.0323351311464371	13.602505332266883	0.0067404233641542985	0.355016425631204	-0.12689691363193878	-6584.058088388683	0.0	-247.90313009315656
9640000	-6728.9950903105855	-148.3148314974585	-6580.680258813127	17.30037016730271	2004.8612736683137	90.49090536701945	3.0297602491201823	2019.131883586496	6.415842243640858	8.286222960587	7.746380125871055	0.30262026241477497	0.18936676579296746	0.24510298296472485	0.2629099888275344	0.17085588049903455	1.9671250485441854	0.3209033901720246	0.6790966098279844	0.48135508525803694	2.037289829483953	0.026821865582041023	9.452794813692357	0.006691980891605194	0.4257099247019865	0.015588593592952837	-6580.680258813127	0.0	-250.45584338030162
9650000	-6704.890424918445	-103.4863280045553	-6601.40409691389	14.847499128959933	2007.3141447066564	81.19219029490655	3.2150458659763888	2018.94659796964	4.599253280863793	9.826704589256044	8.308040150060036	0.31804828588529294	0.17586413188810546	0.24008314210361675	0.2660044401229867	0.24304408643191705	1.80328062495351	0.3184563564022004	0.6815436435978093	0.47768453460330057	2.044630930793428	0.02645834112888763	7.771930938744621	0.007964776777669201	0.2808537082925346	0.04714341585729801	-6601.40409691389	0.0	-238.63935215701585
9660000	-6714.993243706248	-140.80457367545745	-6574.1886700307905	17.024319792682707	2005.1373240429336	89.79728884493531	3.0626089936667444	2019.0990348419496	4.926928332132601	7.743647405799886	5.892179077141784	0.3014449267426103	0.19278874252805572	0.24726696676861631	0.2584993639607195	0.16191132871498676	1.907688515522633	0.3272452775285876	0.6727547224714221	0.4908679162928814	2.0182641674142663	0.02106439289506599	6.793841375888117	0.007296967963430173	0.2931679493722751	0.13375253225260156	-6574.1886700307905	0.0	-248.65473059389714
9670000	-6698.129961407696	-101.7828326952185	-6596.347128712478	15.105041858535648	2007.0566019770806	78.92426154922907	3.1574144639587747	2019.0042293716576	4.669586090463556	5.958252300046385	7.403309331599643	0.31523487366766045	0.17962586047427648	0.24755331977927714	0.2575859460787877	0.24440982448264978	2.8550176202531294	0.30236914719921837	0.6976308528007912	0.45355372079882755	2.0928925584023736	0.01877834400894806	4.83711364583078	0.008526986176718803	0.2583812289794525	-0.03176668346223857	-6596.347128712478	0.0	-230.9576294749468
9680000	-6705.5529246003525	-112.49600651628181	-6593.05691808407	14.904060336056181	2007.2575834995603	80.12914138178607	3.139937017268497	2019.0217068183479	5.05375414986189	7.26646993576624	7.019499613028565	0.30485167273836	0.18212520632660703	0.24874785020357895	0.2642752707314559	0.16876141255836538	3.498131652353173	0.3196155801638805	0.6803844198361284	0.4794233702458207	2.041153259508385	0.023558501202747287	7.325140048151944	0.007591809082099187	0.2855878871904313	0.05437836977269071	-6593.05691808407	0.0	-236.76153653792065
9690000	-6692.880159625324	-102.31442719694024	-6590.565732428384	18.229281990183512	2003.9323618454328	86.92719562929845	3.3280348520745022	2018.8336089835418	4.924485734577275	7.764079981397225	9.063802308300252	0.3176496429573399	0.16648143229153323	0.26116062254429606	0.2547083022068327	0.34066048517270486	1.5757279291445372	0.2947217057211167	0.7052782942788919	0.4420825585816751	2.1158348828366758	0.03276609328063118	10.364145027091155	0.007545333867838781	0.2945993144190339	-0.09587766597106194	-6590.565732428384	0.0	-235.427296300518
9700000	-6713.375002524947	-130.5089185047338	-6582.866084020214	17.70286315692568	2004.4587806786906	93.52030061569482	3.1681536416389147	2018.9934901939776	5.174599318638269	6.710267689409226	9.245751658909533	0.3277244398998109	0.17612196260360877	0.23772934618191208	0.25842425131467006	0.1596086924999901	1.978391243531256	0.3353934855895188	0.6646065144104901	0.5030902283842782	1.9938195432314703	0.024986797240510127	9.271676095702123	0.006879351816331286	0.3397971969025843	0.028713573082653654	-6582.866084020214	0.0	-255.4253250004788
9710000	-6712.743970424826	-129.3484746542127	-6583.395495770614	14.709974457406288	2007.45166937821	87.48568653480005	3.0513923758477475	2019.1102514597685	5.3782953841217305	8.272858236244367	8.067090916034562	0.31623378994200013	0.16252804993232617	0.25220494642103114	0.26903321370464434	0.1668420238496248	2.173827125957707	0.32297902908085	0.677020970919159	0.484468543621275	2.031062912757477	0.02123074460745654	7.045672535949328	0.007121667911925541	0.3017180583121556	0.09521272511600065	-6583.395495770614	0.0	-259.0453649106869
9720000	-6685.38764270489	-110.91827943399474	-6574.469363270895	15.31835010593428	2006.843293729682	77.84390161532801	3.068585916416384	2019.0930579192	3.5536028532507102	7.5816107673217195	7.432800348078005	0.2792997244171705	0.19357711560574406	0.2637247100645699	0.26339844991251743	0.19685985289621397	2.1119743068863746	0.3201041188158797	0.679895881184129	0.4801561782238195	2.039687643552387	0.023157395851026195	7.443031505066937	0.007284784188234848	0.3145247570635474	0.036994216532318	-6574.469363270895	0.0	-231.32766394465025
9730000	-6681.597215040797	-107.43340724575512	-6574.163807795042	14.991764116556793	2007.1698797190595	79.41558719753402	3.365880008635605	2018.7957638269806	4.98881858029687	8.009733853315579	8.504716310130009	0.3141710186467631	0.17377328862766075	0.24869579657764668	0.2633598961479313	0.23313675607134365	2.0123186155276516	0.33942768729032796	0.6605723127096809	0.509141530935492	1.9817169381290425	0.0378879392609518	11.51537482255279	0.00858765868131912	0.29952338041601584	0.013570665028408408	-6574.163807795042	0.0	-235.46080421492974
9740000	-6686.997153988772	-98.47970182899536	-6588.517452159776	14.434030835588937	2007.7276130000275	74.35159477600884	3.0724547570573297	2019.089189078559	4.998290618864008	9.67050087441476	8.107605131299067	0.3169799529093272	0.1808448159150844	0.24094871331003792	0.26122651786555245	0.15061535543967627	2.6852529072679263	0.35450924140396084	0.6454907585960479	0.5317638621059413	1.9364722757881436	0.03260922564072705	10.669119593594885	0.008101149356833875	0.3025178894111447	4.6959124075887984E-4	-6588.517452159776	0.0	-227.96746577816768
9750000	-6677.80088693165	-90.5314088688531	-6587.269478062797	14.312776860215486	2007.8488669754008	73.94365554978869	3.039264555244684	2019.1223792803717	4.103074123521051	6.502327218793269	8.021567788906443	0.3309060089361168	0.17104983179310695	0.239486390284912	0.25855776898586613	0.20610729862693197	1.3425861759866948	0.3067640109867303	0.6932359890132785	0.46014601648009545	2.0797079670398357	0.02854104166627283	8.183217357724546	0.00889030837042269	0.27816702965260226	0.1304378780012191	-6587.269478062797	0.0	-227.32958849119174
9760000	-6708.700793338174	-106.92496166923036	-6601.775831668943	12.362297897911263	2009.799345937705	75.58186630849842	3.0813189802023406	2019.0803248554141	3.973642622586478	7.091106382850185	7.868549907074998	0.3106182961791675	0.17263902930644165	0.2540296363953174	0.2627130381190753	0.21636020516879265	1.2749954784585638	0.29448520155274027	0.7055147984472685	0.4417278023291104	2.1165443953418057	0.023413785226163	6.852861722940057	0.008399762291714213	0.2796411807538233	-0.04485560594151048	-6601.775831668943	0.0	-234.88281683367043
9770000	-6692.131382989339	-105.02881412065699	-6587.102568868681	16.16313785317101	2005.9985059824453	88.4278207314895	3.2261230291955356	2018.9355208064208	4.720839767119477	6.17208699000654	8.296285410026401	0.30652547909019096	0.19565580776491237	0.2543195334046406	0.24349917974025798	0.13450065961229138	1.383929237526142	0.31698146603471544	0.6830185339652934	0.47547219905207316	2.0490556018958803	0.02524492548735186	9.356990895976377	0.0068111283272571654	0.28495190828299855	0.022779464622825183	-6587.102568868681	0.0	-244.177354530809
9780000	-6709.718828210963	-136.42720767265826	-6573.291620538304	15.199995308854193	2006.9616485267622	89.88373024856897	3.0724475680864516	2019.0891962675298	5.697883560466722	8.820372106013785	8.716205528200861	0.30563436357090457	0.17163263125033543	0.2529864350242416	0.2697465701545203	0.1457898628741597	2.6525436042774415	0.31430634832517845	0.6856936516748307	0.4714595224877677	2.057080955024492	0.024201238780401743	8.69956637118369	0.007158484740360586	0.3151472248329831	-0.024231690255001877	-6573.291620538304	0.0	-251.03485182943214
9790000	-6719.36321690961	-140.14824197563382	-6579.214974933976	15.700520854098727	2006.4611229815177	90.08059118889389	3.2309547135974723	2018.930689122019	4.9483388429742945	8.048852064397458	8.401789135539463	0.32291098861455375	0.18431793306862815	0.2381352565086197	0.2546358218082003	0.1545665879586037	1.9578525567887228	0.3291512253111747	0.6708487746888343	0.49372683796676203	2.012546324066503	0.023755247355721255	9.11134454463686	0.0069829301815789325	0.3596804826543574	-0.016993315561189284	-6579.214974933976	0.0	-252.19949372698963
9800000	-6729.562364315597	-154.77418202757488	-6574.788182288022	20.400846432903272	2001.760797402713	102.92316387045385	3.087270823443721	2019.0743730121726	6.211985811908859	8.454841085491582	8.802663781434982	0.29536726902335747	0.17751959216749827	0.25693033884789224	0.270182799961254	0.19617163476879446	3.015587537313155	0.33140172461430545	0.6685982753857038	0.49710258692145814	2.0057948261571115	0.01941177826900435	6.596030273088285	0.006578396747752817	0.31786083025389483	-0.034079197836298265	-6574.788182288022	0.0	-262.0271280370231
9810000	-6691.922502186886	-110.7569417687761	-6581.16556041811	18.341455489886354	2003.82018834573	95.5907460837121	3.1240430721148376	2019.0376007635016	5.698057208653864	7.347962599945889	6.466364869962085	0.313686787593271	0.17883904588021216	0.2530836050994082	0.2543905614271106	0.1779925600586463	2.568769076918587	0.3446990865345486	0.6553009134654613	0.5170486298018229	1.9659027403963838	0.015588563516579928	4.879140909292196	0.0064554410928032565	0.23143276143199357	-0.03344378448555756	-6581.16556041811	0.0	-254.02109907355813
9820000	-6678.184691702421	-94.64715650212958	-6583.537535200292	15.16481784007244	2006.996825995544	81.92606615805397	3.331577139368313	2018.830066696248	4.889941509673899	7.729541916484859	8.229809211186781	0.3099790310981778	0.19046296826262077	0.2532000960715006	0.24635790456770268	0.25323008942566516	1.742874630246261	0.31026299126906765	0.6897370087309422	0.46539448690360147	2.0692110261928267	0.021979066492301604	6.198913170948535	0.007490486838406195	0.2536050295953839	-0.022993739062204484	-6583.537535200292	0.0	-234.62074936307553
9830000	-6702.705529757435	-119.76029054098875	-6582.945239216447	20.079823000101303	2002.0818208355151	92.88413663649392	3.1904710944700345	2018.9711727411463	5.627916779231609	8.580000352781115	8.637595019512151	0.31290961943672674	0.18262259697938324	0.23447751302948816	0.26999027055440383	0.19297796150858457	1.9607777804183146	0.3096459711951829	0.6903540288048272	0.46446895679277433	2.0710620864144818	0.030955857977685502	10.970754823240965	0.006833709944752622	0.31446768210759124	-0.04732059052555671	-6582.945239216447	0.0	-245.2121864594021
9840000	-6688.2951626886925	-129.9606272262362	-6558.334535462456	16.857584443732474	2005.3040593918838	85.40619018627633	3.1471381067155053	2019.0145057289008	5.240120020788971	7.899716317680521	7.289125981114505	0.3031296878456804	0.183229716279391	0.2503871035567205	0.2632534923182101	0.15476923616694108	2.5860964884959388	0.32145873029979133	0.6785412697002186	0.482188095449687	2.0356238091006555	0.02537944102536122	9.185488515825996	0.006868887153656697	0.370024492862233	-0.034457476317832546	-6558.334535462456	0.0	-241.4018730505694
