key,cluster_profile,segment,Ntips_with_Rcode,AncNode,NCladetips,evoRate,evoRate_95lower,evoRate_95upper,TMRCA,relative.depth,youngestTip.time,persist.time,Lat_MRCA,Lon_MRCA,collection_regionname,host_simplifiedhost,prob_collection_regionname,prob_host_simplifiedhost,mean_branch_velocity,weighted_branch_velocity,original_diff_coeff,weighted_diff_coeff,count_cross_species,count_to_mammal,col2,group2,Length_Between_First_Last_Sample
pa_18_1211111,18_1_2_1_1_1_1_1,pa,7,1186,12,0.004469961,0.001716793,0.019406481,2023.352644,0.043461313,2023.734247,0.381602212,54.56660988,-2.299349558,northern europe,galliformes-wild,0.99630037,0.886311369,156.1397,150.5997,643.9952,818.5949,NA,NA,#cc7466,minor,0.055
pa_32323312,3_2_3_2_3_3_1_2,pa,1,1206,2,0.003342036,1.98693e-4,0.03149821,2016.777912,0.370643001,2020.770492,3.992579433,58.42797683,53.64878673,eastern europe,anseriformes-wild,0.542401022,0.880970626,NA,NA,NA,NA,NA,NA,#DACA50,minor,0
pa_32313512,3_2_3_1_3_5_1_2,pa,2,1225,2,0.003913413,3.30951e-4,0.027612575,2020.710922,0.175041636,2020.751366,0.040443815,55.87762495,71.45612933,eastern europe,anseriformes-wild,0.99920008,0.859014099,3057.017,3057.017,92287.91,92287.91,NA,NA,#66cc87,minor,0
pa_14_13114_24_12,14_1_3_1_14_24_1_2,pa,1,1257,2,0.003420292,2.82682e-4,0.020503286,2021.045785,0.158472897,2021.084932,0.039146738,54.46049862,16.98621456,western europe,anseriformes-wild,0.660215054,0.997849462,NA,NA,NA,NA,NA,NA,#aacc99,minor,0
pa_32311212,3_2_3_1_1_2_1_2,pa,7,1263,7,0.004447166,3.37488e-4,0.055195305,2020.95155,0.162807605,2021.630137,0.678587367,54.90788352,15.73013145,western europe,anseriformes-wild,0.816628936,0.979831241,1010.456,834.9677,32966.26,40305.29,NA,NA,#b9cc66,minor,0.477
pa_3231322_12,3_2_3_1_3_22_1_2,pa,1,1289,2,0.003255923,2.36193e-4,0.026854458,2020.809557,0.170108769,2020.863388,0.053831417,52.88867942,3.760095646,western europe,anseriformes-wild,0.980023502,1,NA,NA,NA,NA,NA,NA,#D3CA5C,minor,0
pa_11_1319115,11_1_3_1_9_1_1_5,pa,6,1322,7,0.013797337,0.001928231,0.050378924,2021.786249,0.121498491,2022.164384,0.378135003,50.86673181,15.78312593,eastern europe,other-bird,0.99980002,0.839916008,330.6236,276.0138,986.8867,875.6087,NA,NA,#cc3333,minor,0.257
pa_11319111,1_1_3_1_9_1_1_1,pa,2,1330,2,0.007459547,0.001379154,0.04804766,2022.077593,0.106848874,2022.106849,0.02925584,50.0052643,14.5394554,eastern europe,anseriformes-wild,0.99960004,0.822717728,48.13755,48.13755,17.17344,17.17344,NA,NA,#af66cc,minor,0
pa_11311111,1_1_3_1_1_1_1_1,pa,1,1331,13,0.006444278,0.001178446,0.031590097,2022.173901,0.101711883,2022.643836,0.469934907,48.98184653,6.691396787,western europe,anseriformes-wild,0.919608039,0.98170183,NA,NA,NA,NA,NA,NA,#cca899,minor,0
pa_14_1311111,14_1_3_1_1_1_1_1,pa,12,1332,12,0.008066241,0.001112968,0.037334148,2022.531429,0.083904562,2023.175342,0.643913524,50.92907528,3.9768995,western europe,anseriformes-wild,0.99880012,0.99830017,2201.793,2058.715,197048.9,215537.9,NA,NA,#b699cc,minor,0.345
pa_3961523_12,3_9_6_1_5_23_1_2,pa,1,1352,2,0.00374662,2.2894e-4,0.042794184,2018.302531,0.296436651,2020.65847,2.355938698,46.54634477,104.5939271,eastern asia,anseriformes-wild,1,0.940884477,NA,NA,NA,NA,NA,NA,#DCCA4B,minor,0
pa_16615115,1_6_6_1_5_1_1_5,pa,1,1354,2,0.003688534,5.16449e-4,0.026038245,2020.302298,0.198514413,2022.967123,2.664824937,60.08761351,126.1459947,eastern asia,anseriformes-wild,1,0.904709529,NA,NA,NA,NA,NA,NA,#99cc66,minor,0.175
pa_11619111,1_1_6_1_9_1_1_1,pa,2,1357,2,0.002902778,0.001341856,0.007073151,2023.482873,0.03685945,2023.520548,0.037675375,45.60370888,9.995161583,southern europe,galliformes-wild,0.99980002,1,442.4571,442.4571,1944.722,1944.722,NA,NA,#cc33c2,minor,0
pa_116110_27_12,1_1_6_1_10_27_1_2,pa,1,1356,3,0.002841247,2.21442e-4,0.036589784,2017.435694,0.333134981,2021.049315,3.613621208,39.39699387,77.72231271,eastern asia,anseriformes-wild,0.530275229,0.776146789,NA,NA,NA,NA,NA,NA,#cca966,minor,0
pa_2118_11111,2_1_18_1_1_1_1_1,pa,2,1381,2,0.001053129,4.42193e-4,0.002025582,2022.608728,0.082002748,2023.958904,1.350175922,53.18866972,6.130691758,western europe,other-bird,0.806719328,0.822817718,355.2653,313.4567,20284.45,26399.62,NA,NA,#cc667e,major,1.099
pa_21419111,2_1_4_1_9_1_1_1,pa,1,1387,2,0.003058869,3.12682e-4,0.025424106,2022.366608,0.092456582,2022.509589,0.142981237,49.82600182,0.966037072,western europe,anseriformes-wild,0.979149291,0.480400334,NA,NA,NA,NA,NA,NA,#33cca9,minor,0
pa_13_1414114,13_1_4_1_4_1_1_4,pa,14,1410,24,0.006321266,7.28272e-4,0.040564414,2022.834479,0.068604632,2023.90137,1.066890833,52.75692794,7.990692919,western europe,charadriiformes-wild,0.99950005,0.99970003,2359.391,1442.695,124698.5,88293.25,NA,NA,#cc3372,major,0.8
pa_13_14118_114,13_1_4_1_18_1_1_4,pa,1,1420,3,0.003342754,3.37309e-4,0.017701733,2023.334078,0.043792836,2023.682192,0.348114233,53.73537946,3.482783091,western europe,charadriiformes-wild,0.784753363,0.923019432,NA,NA,NA,NA,NA,NA,#ccb899,minor,0
pa_1215_2113_12,1_2_15_2_1_13_1_2,pa,3,1478,3,0.00319282,4.27256e-4,0.038204587,2018.286759,0.296248269,2020.420765,2.134005878,43.0996843,24.51391178,eastern europe,galliformes-domestic,0.99760024,0.886311369,94.28982,75.55745,1583.702,1630.172,NA,NA,#66cc7c,major,1.188
pa_3112_13212,3_1_12_1_3_2_1_2,pa,1,1503,2,0.004699722,4.43881e-4,0.036884682,2021.024411,0.15951474,2021.057534,0.033122979,52.42797259,13.0460238,western europe,galliformes-domestic,0.99979982,1,NA,NA,NA,NA,NA,NA,#C8C96D,minor,0
pa_1112_11215,1_1_12_1_1_2_1_5,pa,1,1502,3,0.004242089,3.10728e-4,0.024210868,2020.748751,0.173914783,2021.164384,0.415632951,52.10601791,9.687475303,western europe,galliformes-domestic,0.9750025,0.9940006,NA,NA,NA,NA,NA,NA,#338ecc,minor,0
pb1_14_13114_24_12,14_1_3_1_14_24_1_2,pb1,1,742,3,0.004470431,5.05586e-4,0.025724401,2011.192007,0.829463476,2021.084932,9.892924898,55.72498973,16.025301,western europe,anseriformes-wild,0.490251009,0.490475123,NA,NA,NA,NA,NA,NA,#aacc99,minor,0
pb1_31213212,3_1_2_1_3_2_1_2,pb1,8,748,8,0.002293186,4.95048e-4,0.019330908,2020.762136,0.219690097,2021.383562,0.621425665,56.35894448,13.50716508,northern europe,galliformes-domestic,0.98870113,0.546545345,654.4705,541.6018,18617.76,27133.04,NA,NA,#cc9366,minor,0.258
pb1_11619111,1_1_6_1_9_1_1_1,pb1,2,755,2,0.001654654,4.44328e-4,0.005546409,2023.490525,0.046259432,2023.520548,0.030023248,45.63740226,9.921117956,southern europe,galliformes-wild,0.99970003,1,414.8097,414.8097,1245.881,1245.881,NA,NA,#cc33c2,minor,0
pb1_14_222317_12,14_2_2_2_3_17_1_2,pb1,2,788,2,9.04789e-4,3.34957e-4,0.003181991,2018.948611,0.336942911,2019.232877,0.284265971,55.79197416,10.0729908,northern europe,other-bird,0.9960004,0.99430057,180.8708,101.1535,773.9059,432.8131,NA,NA,#66cca6,minor,0.225
pb1_32313512,3_2_3_1_3_5_1_2,pb1,2,798,2,0.010983879,0.001842625,0.039421779,2020.677851,0.224955136,2020.751366,0.073515285,55.81629411,70.3132425,eastern europe,anseriformes-wild,0.99480052,0.891510849,2638.145,2638.145,126484.2,126484.2,NA,NA,#66cc87,minor,0
pb1_32213512,3_2_2_1_3_5_1_2,pb1,9,799,16,0.003544536,4.3711e-4,0.022754784,2020.59887,0.23011059,2021.241096,0.642226372,53.74873892,15.83641908,western europe,anseriformes-wild,0.685231477,0.98590141,1033.576,1010.272,43854.48,42211.25,NA,NA,#cc6669,minor,0.416
pb1_32213212,3_2_2_1_3_2_1_2,pb1,6,790,128,0.003940634,0.001132989,0.017408347,2019.957772,0.271033437,2021.164384,1.206611659,53.93142499,39.26741543,western europe,anseriformes-wild,0.889189189,0.935810811,2650.067,2754.399,71532.26,97157.42,NA,NA,#66b1cc,major,0.538
pb1_32211512,3_2_2_1_1_5_1_2,pb1,4,809,5,0.004470992,5.09785e-4,0.031265254,2020.995198,0.204785229,2021.509589,0.514391184,55.57935273,13.2085127,northern europe,anseriformes-wild,0.99160084,0.844715528,554.1145,298.7252,2757.232,1883.28,NA,NA,#ccc399,minor,0.376
pb1_32211212,3_2_2_1_1_2_1_2,pb1,1,812,2,0.003853181,4.34641e-4,0.019635294,2021.099439,0.197946735,2021.260274,0.160834658,55.83301646,13.42439337,northern europe,anseriformes-wild,1,0.891891892,NA,NA,NA,NA,NA,NA,#CEC964,minor,0
pb1_3231322_12,3_2_3_1_3_22_1_2,pb1,1,851,2,0.003817418,4.05124e-4,0.023013206,2020.707436,0.222339567,2020.863388,0.155952364,52.2796635,6.493383471,western europe,anseriformes-wild,0.99294729,1,NA,NA,NA,NA,NA,NA,#D3CA5C,minor,0
pb1_12215512,1_2_2_1_5_5_1_2,pb1,2,885,2,0.004953918,6.0248e-4,0.023656716,2020.799727,0.217514184,2020.827869,0.028141526,55.60745331,13.18746368,northern europe,other-bird,0.99820018,0.9950005,5490.525,5490.525,227622.3,227622.3,NA,NA,#cc99b7,minor,0
pb1_32113212,3_2_1_1_3_2_1_2,pb1,1,887,2,0.00371271,4.46937e-4,0.027896854,2020.554106,0.232870258,2020.65847,0.104363984,53.3453274,47.67789205,western europe,anseriformes-wild,0.6862427,1,NA,NA,NA,NA,NA,NA,#CDC966,minor,0
pb1_32311212,3_2_3_1_1_2_1_2,pb1,7,890,14,0.003296366,7.18299e-4,0.008907648,2020.83835,0.214994312,2021.630137,0.791786921,55.56997425,15.7397947,western europe,anseriformes-wild,0.577777778,0.866666667,1250.156,961.2324,47349.29,42628.12,NA,NA,#b9cc66,minor,0.477
pb1_32323312,3_2_3_2_3_3_1_2,pb1,1,919,2,0.004020066,4.90235e-4,0.030279576,2016.730148,0.478871223,2020.770492,4.040343552,59.7614296,69.85448247,eastern europe,anseriformes-wild,0.511325783,0.954030646,NA,NA,NA,NA,NA,NA,#DACA50,minor,0
pb1_1215_2113_12,1_2_15_2_1_13_1_2,pb1,4,922,4,0.002682353,4.38456e-4,0.017670605,2018.421436,0.370607329,2020.420765,1.999328831,42.99579317,24.45824623,eastern europe,galliformes-domestic,0.9920008,0.536746325,85.58873,60.5899,848.57,765.0714,NA,NA,#66cc7c,major,1.188
pb1_3961523_12,3_9_6_1_5_23_1_2,pb1,1,932,2,0.003318497,3.86103e-4,0.028046782,2017.327344,0.437962951,2020.65847,3.331125922,37.35666997,90.70184163,eastern asia,other-bird,0.971303995,0.514601501,NA,NA,NA,NA,NA,NA,#DCCA4B,minor,0
pb1_1111_1111_17,1_1_11_1_1_11_1_7,pb1,3,935,7,0.011570837,0.001689466,0.037427567,2020.855081,0.213990299,2021.186301,0.331220509,51.50107961,10.8406985,western europe,charadriiformes-wild,0.98660134,0.96180382,1176.385,1081.9,26145.31,24045.35,NA,NA,#bb99cc,minor,0.057
pb1_1121111_17,1_1_2_1_1_11_1_7,pb1,4,936,6,0.003836594,4.3018e-4,0.019618369,2020.899784,0.211080636,2021.172603,0.272818421,51.50107961,10.8406985,western europe,charadriiformes-wild,0.98660134,0.96180382,3601.732,3572.788,464236.9,483727.9,NA,NA,#afcc99,minor,0.088
pb1_10_1211111,10_1_2_1_1_1_1_1,pb1,12,929,454,0.003131477,5.75026e-4,0.011819792,2014.973777,0.588234403,2024.172131,9.198353905,39.93458285,81.40499358,eastern asia,anseriformes-wild,0.9850015,0.814218578,2780.274,2544.841,236648.7,303872.7,NA,NA,#6671cc,minor,0.276
pb1_112110_811,1_1_2_1_10_8_1_1,pb1,11,946,12,0.007028067,0.001023497,0.028950676,2020.582896,0.231415677,2021.142466,0.559569736,53.0571612,6.119726948,western europe,charadriiformes-wild,0.9810019,0.98640136,2215.889,2093.472,193742.2,204975.4,NA,NA,#c4cc99,minor,0.191
pb1_211110_111,2_1_1_1_10_1_1_1,pb1,11,943,440,0.002938996,3.68955e-4,0.022438136,2015.144097,0.57680526,2022.136986,6.992889068,40.29165642,74.53944118,eastern asia,anseriformes-wild,0.965054856,0.825071109,3108.451,2551.236,193837.5,273271.5,NA,NA,#cc9e99,minor,0.178
pb1_31215512,3_1_2_1_5_5_1_2,pb1,3,958,3,0.006857645,0.001235615,0.038876475,2020.979639,0.206311006,2022.054795,1.075155075,56.9671446,16.07701782,northern europe,galliformes-domestic,0.99510049,0.99550045,246.2332,46.19217,1032.146,207.1298,NA,NA,#cca399,major,1.014
pb1_11311111,1_1_3_1_1_1_1_1,pb1,1,957,4,0.002993708,3.49544e-4,0.018827309,2019.952806,0.283100487,2022.643836,2.691030003,52.32973078,16.46938233,northern europe,galliformes-domestic,0.510718599,0.501811594,NA,NA,NA,NA,NA,NA,#cca899,minor,0
pb1_11211117,1_1_2_1_1_1_1_7,pb1,18,983,18,0.002032692,7.31396e-4,0.004954477,2022.971048,0.080391511,2024.199454,1.22840551,50.18362849,17.56047015,eastern europe,anseriformes-wild,0.99350065,0.98030197,1310.629,910.6709,75576.04,69711.6,NA,NA,#cc999c,major,1.092
pb1_116110_27_12,1_1_6_1_10_27_1_2,pb1,1,1002,2,0.003354561,4.96897e-4,0.021816426,2017.860807,0.406789868,2021.049315,3.188507792,46.660518,38.95447415,eastern asia,galliformes-domestic,0.331866813,0.518648135,NA,NA,NA,NA,NA,NA,#cca966,minor,0
pb1_21119111,2_1_1_1_9_1_1_1,pb1,2,1016,2,0.003573657,3.93456e-4,0.028992108,2021.924513,0.145788477,2022.090411,0.165898237,51.7378593,17.60678647,eastern europe,anseriformes-wild,0.960298267,0.999798468,1484.288,1489.604,75932.05,79494.04,NA,NA,#cc7e66,minor,0.054
pb1_14_1119111,14_1_1_1_9_1_1_1,pb1,1,1015,3,0.00423862,4.97706e-4,0.020320386,2021.715928,0.159080274,2021.975342,0.259414645,49.16180811,13.09642769,western europe,anseriformes-wild,0.866913309,0.99850015,NA,NA,NA,NA,NA,NA,#9bcc33,minor,0
pb1_10_121115_11,10_1_2_1_1_15_1_1,pb1,3,1019,3,0.006219602,0.001500171,0.021834501,2022.021336,0.139652577,2022.158904,0.137568145,49.3190222,11.40080264,western europe,anseriformes-wild,0.98020198,0.98510149,4488.233,5000.362,395123.1,634978.4,NA,NA,#6667cc,minor,0.082
pb1_21111151,2_1_1_1_1_1_5_1,pb1,1,1024,2,0.003956746,4.56163e-4,0.025499424,2021.857502,0.14970636,2021.879452,0.021950468,46.37997212,21.76406905,southern europe,anseriformes-wild,0.99630037,0.99210079,NA,NA,NA,NA,NA,NA,#a4cc66,minor,0
pb1_11_1319115,11_1_3_1_9_1_1_5,pb1,6,1026,7,0.004864887,5.83935e-4,0.035317955,2021.822746,0.151980538,2022.164384,0.341637658,51.02247447,15.28767921,eastern europe,other-bird,0.9890011,0.895910409,555.6857,344.2853,2124.499,1316.273,NA,NA,#cc3333,minor,0.257
pb1_11319111,1_1_3_1_9_1_1_1,pb1,2,1047,2,0.004030366,5.28435e-4,0.018174132,2022.07698,0.136117258,2022.106849,0.029869794,50.01776927,14.58518826,eastern europe,anseriformes-wild,0.99820018,0.880711929,122.5472,122.5472,112.7735,112.7735,NA,NA,#af66cc,minor,0
pb1_24_1111111,24_1_1_1_1_1_1_1,pb1,1,1093,240,0.004685075,4.71862e-4,0.031443339,2021.302954,0.184597018,2021.843836,0.540881709,52.1072847,24.47570234,western europe,anseriformes-wild,0.971989697,1,NA,NA,NA,NA,NA,NA,#cc33b2,minor,0
pb1_112111117,1_1_2_1_1_1_1_17,pb1,1,1103,2,0.003928233,4.69854e-4,0.024609164,2021.733924,0.157790766,2021.953425,0.219500328,50.11537559,6.037717805,western europe,anseriformes-wild,1,1,NA,NA,NA,NA,NA,NA,#cc66be,minor,0
pb1_112110_115,1_1_2_1_10_1_1_5,pb1,1,1101,4,0.003575699,9.04276e-4,0.010375691,2021.696634,0.160512152,2021.89589,0.199256868,53.31098632,8.94963848,western europe,anseriformes-wild,1,1,NA,NA,NA,NA,NA,NA,#7633cc,minor,0
pb1_2118_11111,2_1_18_1_1_1_1_1,pb1,2,1111,196,0.00439236,5.00941e-4,0.028869397,2021.683792,0.160637857,2023.958904,2.275112544,51.01929899,4.491953557,western europe,anseriformes-wild,1,0.947368421,NA,NA,NA,NA,NA,NA,#cc667e,major,1.099
pb1_1118_11111,1_1_18_1_1_1_1_1,pb1,1,1155,34,0.004694604,4.8025e-4,0.033586767,2021.815555,0.152451353,2022.2,0.384444524,52.24196914,7.240359052,western europe,anseriformes-wild,0.999863425,0.981562415,NA,NA,NA,NA,NA,NA,#99a5cc,minor,0
pb1_13_1211111,13_1_2_1_1_1_1_1,pb1,4,1180,4,0.006859298,0.001303961,0.029104683,2022.74304,0.093644163,2023.052055,0.309014533,54.49987613,0.388937488,northern europe,galliformes-domestic,0.99440056,0.555044496,2248.032,2575.053,206516.9,311273.5,NA,NA,#9fcc99,minor,0.205
pb1_11219111,1_1_2_1_9_1_1_1,pb1,1,1179,5,0.003668909,4.81062e-4,0.021023386,2022.423903,0.113948593,2022.712329,0.288425719,53.67546724,7.295908134,northern europe,anseriformes-wild,0.52716763,0.676300578,NA,NA,NA,NA,NA,NA,#cc3382,minor,0
pb1_21419111,2_1_4_1_9_1_1_1,pb1,1,1190,11,0.004480556,3.95184e-4,0.03018963,2022.201771,0.127665761,2022.509589,0.307817793,50.1990286,3.349940549,western europe,charadriiformes-wild,1,0.885448916,NA,NA,NA,NA,NA,NA,#33cca9,minor,0
pb1_13_1414114,13_1_4_1_4_1_1_4,pb1,15,1205,24,0.003630578,3.95247e-4,0.020709848,2022.856816,0.086032434,2023.90137,1.044553843,52.70060481,8.64938176,western europe,charadriiformes-wild,0.99180082,1,1756.877,1491.489,98936.73,106496,NA,NA,#cc3372,major,0.8
pb1_13_14118_114,13_1_4_1_18_1_1_4,pb1,1,1216,2,0.004016429,4.47337e-4,0.037306347,2023.469816,0.047019871,2023.682192,0.212376162,55.6715996,-1.580243424,northern europe,charadriiformes-wild,0.922507749,0.98450155,NA,NA,NA,NA,NA,NA,#ccb899,minor,0
pb1_18_1211111,18_1_2_1_1_1_1_1,pb1,6,1219,8,0.005868479,4.51407e-4,0.035720815,2023.468002,0.046978893,2023.734247,0.266244213,54.67527789,-2.653731268,northern europe,galliformes-wild,0.99980002,0.99760024,336.0262,318.8147,1867.17,2368.424,NA,NA,#cc7466,minor,0.055
pb1_14_1311111,14_1_3_1_1_1_1_1,pb1,11,1288,11,0.007136865,0.001131146,0.028022617,2022.543411,0.106220648,2023.175342,0.631931589,51.42883136,2.799155446,western europe,anseriformes-wild,0.99280072,0.945705429,1399.452,1692.724,109227.9,172029.7,NA,NA,#b699cc,minor,0.345
pb1_112111_111,1_1_2_1_11_1_1_1,pb1,1,1302,2,0.002609513,3.54644e-4,0.018264941,2022.591886,0.104408692,2022.747945,0.156059146,49.54990298,6.853837365,western europe,anseriformes-wild,0.977777778,0.939393939,NA,NA,NA,NA,NA,NA,#c199cc,minor,0
pb1_11219115,1_1_2_1_9_1_1_5,pb1,1,1318,2,0.003920671,4.06451e-4,0.034622528,2022.638282,0.100276914,2022.849315,0.211033142,44.08168522,14.83448782,southern europe,anseriformes-wild,0.548129424,0.99908999,NA,NA,NA,NA,NA,NA,#cc99a1,minor,0
pb1_21111411,2_1_1_1_1_4_1_1,pb1,6,1345,6,0.003766951,4.82928e-4,0.022237133,2020.686196,0.223764165,2021.265753,0.579557436,48.40846084,16.42047078,eastern europe,anseriformes-wild,0.879217205,0.995311385,798.8729,854.4658,46141.18,100480.5,NA,NA,#cc99bc,minor,0.228
pb1_25_1111111,25_1_1_1_1_1_1_1,pb1,1,1358,14,0.004377697,6.84902e-4,0.023745363,2021.248908,0.188155295,2021.852055,0.603147294,54.93558329,12.84078455,northern europe,anseriformes-wild,0.780121988,0.890510949,NA,NA,NA,NA,NA,NA,#cc99b1,minor,0
pb1_14_1111111,14_1_1_1_1_1_1_1,pb1,7,1361,11,0.004512145,5.30621e-4,0.032136723,2021.511098,0.171645582,2022.084932,0.573833151,56.80429918,12.98529075,northern europe,anseriformes-wild,0.56013986,0.644055944,3879.174,2666.206,368572.4,312230.1,NA,NA,#6691cc,minor,0.337
pb1_2111116_12,2_1_1_1_1_16_1_2,pb1,3,1376,3,0.005636729,0.001554379,0.033161908,2020.660634,0.226262869,2020.718579,0.057944942,54.9061968,79.74000267,central asia,galliformes-domestic,1,0.9990001,655.7846,669.1761,3972.965,4876.51,NA,NA,#cc99a7,minor,0
pb1_1118_2519_15,1_1_18_2_5_19_1_5,pb1,2,1381,2,0.004222952,0.00162048,0.008957511,2020.10166,0.262197336,2020.166667,0.065006303,42.34684222,25.4210008,eastern europe,galliformes-domestic,0.99940006,0.99860014,1006.102,942.5445,12355.52,11635.84,NA,NA,#ab99cc,minor,0.028
pb1_312111_112,3_1_2_1_11_1_1_2,pb1,1,1000,383,0.003156745,3.62341e-4,0.027702422,2015.521994,0.552071384,2020.833333,5.311339136,33.32477476,70.32500802,eastern asia,anseriformes-wild,0.774144717,0.706630336,NA,NA,NA,NA,NA,NA,#CAC96B,minor,0
pb1_1112_11215,1_1_12_1_1_2_1_5,pb1,1,1384,3,0.002115208,5.32812e-4,0.005505105,2020.63141,0.23022213,2021.164384,0.532973309,51.90984956,15.30702491,western europe,galliformes-domestic,0.936706329,0.96580342,NA,NA,NA,NA,NA,NA,#338ecc,minor,0
pb1_3112_13212,3_1_12_1_3_2_1_2,pb1,1,1385,2,0.004485165,4.59978e-4,0.026417709,2021.027688,0.203008163,2021.057534,0.029845892,52.44982515,13.52656109,western europe,galliformes-domestic,0.99970003,0.99980002,NA,NA,NA,NA,NA,NA,#C8C96D,minor,0
pb1_14_6111115,14_6_1_1_1_1_1_5,pb1,19,1391,22,0.009199872,0.001378984,0.033676382,2021.48504,0.173494776,2023.991781,2.50674112,45.20118772,15.47004123,eastern europe,galliformes-domestic,0.786121388,0.824917508,2117.62,1728.599,162411.9,243756.3,NA,NA,#99ccb2,major,2.17
pb1_10_621115_11,10_6_2_1_1_15_1_1,pb1,1,1413,26,0.002606467,3.94093e-4,0.021596422,2022.018639,0.140954293,2022.893151,0.874512107,51.85624609,8.942504495,western europe,anseriformes-wild,0.815418458,0.626937306,NA,NA,NA,NA,NA,NA,#9b99cc,minor,0
pb1_18_9211111,18_9_2_1_1_1_1_1,pb1,5,1415,5,0.011298408,0.004275854,0.026790376,2023.575041,0.040701103,2023.805479,0.23043817,56.57700656,-3.658837918,northern europe,galliformes-domestic,0.99490051,0.99360064,246.5643,241.5896,961.3127,1236.755,NA,NA,#cc66a9,minor,0.12
pb1_18_62114_111,18_6_2_1_14_1_1_1,pb1,1,1433,2,0.003898109,5.54087e-4,0.015826947,2023.818036,0.025225415,2023.843836,0.025800092,53.41428738,6.878168281,western europe,other-bird,0.947761194,0.865671642,NA,NA,NA,NA,NA,NA,#99ccbc,minor,0
pb1_10_62111_111,10_6_2_1_11_1_1_1,pb1,3,1436,3,0.004954462,0.001615848,0.014283266,2023.942096,0.017699127,2024.191257,0.249161087,51.53347321,9.053770926,western europe,charadriiformes-wild,0.99850015,0.99680032,721.6331,847.5491,27488.31,41857.2,NA,NA,#6633cc,minor,0.084
pb1_10_6211111,10_6_2_1_1_1_1_1,pb1,30,1440,37,0.00296018,5.11802e-4,0.019896571,2023.057831,0.074084337,2024.153005,1.095174898,47.674886,28.42037757,eastern europe,anseriformes-wild,0.97180282,0.537146285,1962.515,1389.684,78308.82,90160.04,NA,NA,#8633cc,major,0.937
pb1_162111110,1_6_2_1_1_1_1_10,pb1,7,1467,7,0.005030853,7.76676e-4,0.025181275,2023.774349,0.027826937,2024.122951,0.348601882,53.01732942,10.97382999,western europe,anseriformes-wild,0.903209679,0.97830217,1721.867,1542.344,70980.03,90999.97,NA,NA,#ffe4b5,minor,0.181
pb2_10_62111_111,10_6_2_1_11_1_1_1,pb2,3,760,3,0.005840919,0.001234534,0.026957427,2023.992776,0.011725202,2024.191257,0.198480473,51.64781571,9.445643498,western europe,charadriiformes-wild,0.99850015,0.9970003,1248.873,1310.12,58736.39,67150.06,NA,NA,#6633cc,minor,0.084
pb2_10_1211111,10_1_2_1_1_1_1_1,pb2,12,756,564,0.003883859,3.27233e-4,0.021127841,2009.263547,0.780971464,2024.172131,14.90858454,44.56674561,34.31827643,eastern asia,galliformes-domestic,0.338945747,0.405634423,3079.632,2191.26,249924.9,247423.3,NA,NA,#6671cc,minor,0.276
pb2_10_121115_11,10_1_2_1_1_15_1_1,pb2,3,774,3,0.002672195,9.06011e-4,0.011067442,2021.852051,0.122216683,2022.158904,0.306853591,49.86625524,12.77606663,western europe,anseriformes-wild,0.609139086,0.648435156,1378.585,1547.482,86349.63,156220.5,NA,NA,#6667cc,minor,0.082
pb2_10_621115_11,10_6_2_1_1_15_1_1,pb2,1,777,2,0.00356769,7.4991e-4,0.01499796,2021.411927,0.145829401,2022.893151,1.481224091,50.82979768,4.674864759,western europe,anseriformes-wild,0.936806319,0.919808019,NA,NA,NA,NA,NA,NA,#9b99cc,minor,0
pb2_21111411,2_1_1_1_1_4_1_1,pb2,8,781,26,0.00747331,0.001349615,0.027431102,2020.747829,0.179222452,2021.265753,0.517924578,47.38516026,28.53892239,eastern europe,anseriformes-wild,0.9880012,0.9910009,1951.514,1737.251,136070.4,143229.1,NA,NA,#cc99bc,minor,0.228
pb2_2118_11111,2_1_18_1_1_1_1_1,pb2,2,755,743,0.003763182,4.62244e-4,0.020635305,2006.749178,0.914362649,2023.958904,17.2097259,42.71930347,19.78767307,eastern asia,galliformes-domestic,0.224577542,0.222377762,NA,NA,NA,NA,NA,NA,#cc667e,major,1.099
